,,,,,,Type,,Date,,Num,,Memo,,Name,,Account,,Qty,,Sales Price,,Amount,,Balance
,,,,,,Invoice,,07/01/2013,,7866,,JUNE 2013 PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"206,950.50"
,,,,,,Invoice,,08/01/2013,,8087,,AUGUST 2013 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"210,100.50"
,,,,,,Invoice,,08/01/2013,,8087,,JULY 2013 PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"213,100.50"
,,,,,,Invoice,,09/01/2013,,8264,,SEPTEMBER 2013 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"216,250.50"
,,,,,,Invoice,,09/01/2013,,8264,,AUGUST 2013 PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"219,250.50"
,,,,,,Invoice,,10/01/2013,,8475,,OCTOBER 2013 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"222,400.50"
,,,,,,Invoice,,10/01/2013,,8475,,SEPTEMBER 2013 PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"225,400.50"
,,,,,,Invoice,,11/01/2013,,8627,,NOVEMBER 2013 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"228,550.50"
,,,,,,Invoice,,11/01/2013,,8627,,OCTOBER 2013 PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"231,550.50"
,,,,,,Invoice,,12/01/2013,,8820,,DECEMBER 2013 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"234,700.50"
,,,,,,Invoice,,12/01/2013,,8820,,NOVEMBER 2013 PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"237,700.50"
,,,,,,Invoice,,01/01/2014,,8982,,JANUARY 2014 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"240,850.50"
,,,,,,Invoice,,01/01/2014,,8982,,DECEMBER 2013 PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"243,850.50"
,,,,,,Invoice,,02/01/2014,,9136,,FEBRUARY 2014 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"247,000.50"
,,,,,,Invoice,,02/01/2014,,9136,,JANUARY 2014 PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"250,000.50"
,,,,,,Credit Memo,,02/13/2014,,9234,,JANUARY PORTER HOURS TOTAL 12 HRS X $14,,GOLD'S Gym E Northport,,SFM Sales Income,,-1.00,,168.00,,-168.00,,"249,832.50"
,,,,,,Credit Memo,,02/13/2014,,9235,,"JANUARY CLEANING CREDIT 1/2, 1/21 CLOSURES",,GOLD'S Gym E Northport,,SFM Sales Income,,-1.00,,207.70,,-207.70,,"249,624.80"
,,,,,,Invoice,,03/01/2014,,9308,,MARCH 2014 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"252,774.80"
,,,,,,Invoice,,03/01/2014,,9308,,FEBRUARY 2014 PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"255,774.80"
,,,,,,Invoice,,04/01/2014,,9475,,APRIL 2014 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"258,924.80"
,,,,,,Invoice,,04/01/2014,,9475,,MARCH PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"261,924.80"
,,,,,,Invoice,,05/01/2014,,9694,,MAY 2014 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"265,074.80"
,,,,,,Invoice,,05/01/2014,,9694,,APRIL PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"268,074.80"
,,,,,,Invoice,,06/01/2014,,9919,,JUNE 2014 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"271,224.80"
,,,,,,Invoice,,06/01/2014,,9919,,MAY PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"274,224.80"
,,,,,,Invoice,,07/01/2014,,10131,,JULY 2014 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"277,374.80"
,,,,,,Invoice,,07/01/2014,,10131,,JUNE PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"280,374.80"
,,,,,,Invoice,,08/01/2014,,10321,,AUGUST 2014 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"283,524.80"
,,,,,,Invoice,,08/01/2014,,10321,,JULY PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"286,524.80"
,,,,,,Invoice,,09/01/2014,,10593,,SEPTEMBER 2014 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"289,674.80"
,,,,,,Invoice,,09/01/2014,,10593,,AUGUST PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"292,674.80"
,,,,,,Invoice,,10/01/2014,,10809,,OCTOBER 2014 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"295,824.80"
,,,,,,Invoice,,10/01/2014,,10809,,SEPTEMBER PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"298,824.80"
,,,,,,Invoice,,11/01/2014,,11002,,NOVEMBER 2014 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"301,974.80"
,,,,,,Invoice,,11/01/2014,,11002,,OCTOBER PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"304,974.80"
,,,,,,Invoice,,11/24/2014,,11255,,HI-DUSTING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,0.00,,0.00,,"304,974.80"
,,,,,,Credit Memo,,11/24/2014,,11256,,CREDIT TAKEN DUE TO NOT HAVING 2 WORKERS,,GOLD'S Gym E Northport,,SFM Sales Income,,-1.00,,750.00,,-750.00,,"304,224.80"
,,,,,,Invoice,,12/01/2014,,11234,,DECEMBER 2014 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"307,374.80"
,,,,,,Invoice,,12/01/2014,,11234,,NOVEMBER PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"310,374.80"
,,,,,,Invoice,,12/16/2014,,11380,,MAIN LOBBY - REPAIR LARGE SCRATCH IN FLOOR WITH WAX,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,0.00,,0.00,,"310,374.80"
,,,,,,Invoice,,12/16/2014,,11381,,CLEAN MEN'S LOCKER ROOM FROM TOP TO BOTTOM,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,0.00,,0.00,,"310,374.80"
,,,,,,Invoice,,01/01/2015,,11424,,JANUARY 2015 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"313,524.80"
,,,,,,Invoice,,01/01/2015,,11424,,DECEMBER PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"316,524.80"
,,,,,,Invoice,,02/01/2015,,11620,,FEBRUARY 2015 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"319,674.80"
,,,,,,Invoice,,02/01/2015,,11620,,JANUARY PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"322,674.80"
,,,,,,Invoice,,02/17/2015,,11747,,FREE WEIGHT ROOM MACHINES AND AROUND MACHINE FLOOR,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,0.00,,0.00,,"322,674.80"
,,,,,,Invoice,,03/01/2015,,11801,,MARCH 2015 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"325,824.80"
,,,,,,Invoice,,03/01/2015,,11801,,FEBRUARY PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"328,824.80"
,,,,,,Invoice,,04/01/2015,,12001,,APRIL 2015 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"331,974.80"
,,,,,,Invoice,,04/01/2015,,12001,,MARCH PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"334,974.80"
,,,,,,Invoice,,04/15/2015,,12107,,clean the spinning room floor,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,0.00,,0.00,,"334,974.80"
,,,,,,Invoice,,04/15/2015,,12107,,Josue do a very deep cleaning in the handicapped locker room,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,0.00,,0.00,,"334,974.80"
,,,,,,Invoice,,05/01/2015,,12183,,MAY 2015 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"338,124.80"
,,,,,,Invoice,,05/01/2015,,12183,,APRIL PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"341,124.80"
,,,,,,Invoice,,06/01/2015,,12384,,JUNE 2015 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"344,274.80"
,,,,,,Invoice,,06/01/2015,,12384,,MAY PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"347,274.80"
,,,,,,Invoice,,07/01/2015,,12615,,JULY  2015 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"350,424.80"
,,,,,,Invoice,,07/01/2015,,12615,,JUNE PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"353,424.80"
,,,,,,Invoice,,08/01/2015,,12836,,AUGUST 2015 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"356,574.80"
,,,,,,Invoice,,08/01/2015,,12836,,JULY  PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"359,574.80"
,,,,,,Invoice,,09/01/2015,,13051,,SEPTEMBER  2015 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"362,724.80"
,,,,,,Invoice,,09/01/2015,,13051,,AUGUST   PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"365,724.80"
,,,,,,Invoice,,10/01/2015,,13278,,OCTOBER  2015 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"368,874.80"
,,,,,,Invoice,,10/01/2015,,13278,,SEPTEMBER    PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"371,874.80"
,,,,,,Invoice,,11/01/2015,,13488,,NOVEMBER  2015 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"375,024.80"
,,,,,,Invoice,,11/01/2015,,13488,,OCTOBER     PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"378,024.80"
,,,,,,Invoice,,12/01/2015,,13672,,DECEMBER 2015 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"381,174.80"
,,,,,,Invoice,,12/01/2015,,13672,,NOVEMBER   PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"384,174.80"
,,,,,,Invoice,,01/01/2016,,13857,,JANUARY 2016 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"387,324.80"
,,,,,,Invoice,,01/01/2016,,13857,,DECEMBER   PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"390,324.80"
,,,,,,Invoice,,02/01/2016,,14042,,FEBRUARY 2016 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"393,474.80"
,,,,,,Invoice,,02/01/2016,,14042,,JANUARY   PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"396,474.80"
,,,,,,Invoice,,03/01/2016,,14237,,MARCH 2016 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"399,624.80"
,,,,,,Invoice,,03/01/2016,,14237,,FEBRUARY   PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"402,624.80"
,,,,,,Invoice,,04/01/2016,,14405,,APRIL 2016 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"405,774.80"
,,,,,,Invoice,,04/01/2016,,14405,,MARCH   PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"408,774.80"
,,,,,,Invoice,,05/01/2016,,14626,,MAY  2016 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"411,924.80"
,,,,,,Invoice,,05/01/2016,,14626,,APRIL PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"414,924.80"
,,,,,,Invoice,,06/01/2016,,14840,,JUNE 2016 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"418,074.80"
,,,,,,Invoice,,06/01/2016,,14840,,MAY PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"421,074.80"
,,,,,,Invoice,,07/01/2016,,15068,,JULY 2016 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"424,224.80"
,,,,,,Invoice,,07/01/2016,,15068,,JUNE PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"427,224.80"
,,,,,,Invoice,,07/20/2016,,15236,,CLEAN STAIRS TO BASEMENT,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,0.00,,0.00,,"427,224.80"
,,,,,,Invoice,,08/01/2016,,15289,,AUGUST 2016 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"430,374.80"
,,,,,,Invoice,,08/01/2016,,15289,,JULY PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"433,374.80"
,,,,,,Invoice,,09/01/2016,,15531,,SEPTEMBER 2016 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"436,524.80"
,,,,,,Invoice,,09/01/2016,,15531,,AUGUST PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"439,524.80"
,,,,,,Invoice,,10/01/2016,,15757,,OCTOBER 2016 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"442,674.80"
,,,,,,Invoice,,10/01/2016,,15757,,SEPTEMBER PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"445,674.80"
,,,,,,Invoice,,11/01/2016,,15944,,NOVEMBER 2016 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"448,824.80"
,,,,,,Invoice,,11/01/2016,,15944,,OCTOBER PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"451,824.80"
,,,,,,Invoice,,12/01/2016,,16151,,DECEMBER  2016 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"454,974.80"
,,,,,,Invoice,,12/01/2016,,16151,,NOVEMBER PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"457,974.80"
,,,,,,Invoice,,01/01/2017,,16391,,JANUARY 2017 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"461,124.80"
,,,,,,Invoice,,01/01/2017,,16391,,DECEMBER PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"464,124.80"
,,,,,,Invoice,,02/01/2017,,16392,,FEBRUARY 2017 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"467,274.80"
,,,,,,Invoice,,02/01/2017,,16392,,JANUARY PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"470,274.80"
,,,,,,Invoice,,03/01/2017,,16704,,MARCH 2017 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"473,424.80"
,,,,,,Invoice,,03/01/2017,,16704,,FEBRUARY PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"476,424.80"
,,,,,,Invoice,,04/01/2017,,16870,,APRIL 2017 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"479,574.80"
,,,,,,Invoice,,04/01/2017,,16870,,MARCH PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"482,574.80"
,,,,,,Invoice,,05/01/2017,,17024,,MAY  2017 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"485,724.80"
,,,,,,Invoice,,05/01/2017,,17024,,APRIL  PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"488,724.80"
,,,,,,Invoice,,06/01/2017,,17186,,JUNE  2017 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"491,874.80"
,,,,,,Invoice,,06/01/2017,,17186,,MAY  PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"494,874.80"
,,,,,,Invoice,,07/01/2017,,17366,,JULY  2017 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"498,024.80"
,,,,,,Invoice,,07/01/2017,,17366,,JUNE  PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"501,024.80"
,,,,,,Invoice,,08/01/2017,,17511,,AUGUST  2017 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"504,174.80"
,,,,,,Invoice,,08/01/2017,,17511,,JULY  PORTER HOURS,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"507,174.80"
,,,,,,Invoice,,09/01/2017,,17670,,SEPTEMBER  2017 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"510,324.80"
,,,,,,Invoice,,09/01/2017,,17670,,AUGUST PORTER HOURS (PREVIOUS MONTH),,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"513,324.80"
,,,,,,Invoice,,10/01/2017,,17808,,OCTOBER  2017 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"516,474.80"
,,,,,,Invoice,,10/01/2017,,17808,,SEPTEMBER PORTER HOURS (PREVIOUS MONTH),,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"519,474.80"
,,,,,,Invoice,,11/01/2017,,17952,,NOVEMBER  2017 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"522,624.80"
,,,,,,Invoice,,11/01/2017,,17952,,OCTOBER PORTER HOURS (PREVIOUS MONTH),,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"525,624.80"
,,,,,,Invoice,,12/01/2017,,18092,,DECEMBER  2017 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"528,774.80"
,,,,,,Invoice,,12/01/2017,,18092,,NOVEMBER PORTER HOURS (PREVIOUS MONTH),,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"531,774.80"
,,,,,,Invoice,,01/01/2018,,18253,,JANUARY 2018 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"534,924.80"
,,,,,,Invoice,,01/01/2018,,18253,,PORTER HOURS (PREVIOUS MONTH) - DECEMBER,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"537,924.80"
,,,,,,Invoice,,02/01/2018,,18388,,FEBRUARY  2018 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"541,074.80"
,,,,,,Invoice,,02/01/2018,,18388,,PORTER HOURS (PREVIOUS MONTH) - JANUARY,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"544,074.80"
,,,,,,Invoice,,03/01/2018,,18533,,MARCH  2018 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"547,224.80"
,,,,,,Invoice,,03/01/2018,,18533,,PORTER HOURS (PREVIOUS MONTH) - FEBRUARY,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"550,224.80"
,,,,,,Invoice,,04/01/2018,,18648,,APRIL  2018 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"553,374.80"
,,,,,,Invoice,,04/01/2018,,18648,,PORTER HOURS (PREVIOUS MONTH) - MARCH,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"556,374.80"
,,,,,,Invoice,,05/01/2018,,18824,,MAY  2018 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"559,524.80"
,,,,,,Invoice,,05/01/2018,,18824,,PORTER HOURS (PREVIOUS MONTH) - APRIL,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"562,524.80"
,,,,,,Invoice,,06/01/2018,,18950,,JUNE  2018 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"565,674.80"
,,,,,,Invoice,,06/01/2018,,18950,,PORTER HOURS (PREVIOUS MONTH) - MAY,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"568,674.80"
,,,,,,Invoice,,07/01/2018,,19119,,JULY  2018 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"571,824.80"
,,,,,,Invoice,,07/01/2018,,19119,,PORTER HOURS (PREVIOUS MONTH) - JUNE,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"574,824.80"
,,,,,,Invoice,,08/01/2018,,19287,,AUGUST 2018 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"577,974.80"
,,,,,,Invoice,,08/01/2018,,19287,,PORTER HOURS (PREVIOUS MONTH) - JULY,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,000.00",,"3,000.00",,"580,974.80"
,,,,,,Invoice,,09/01/2018,,19481,,SEPTEMBER  2018 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,300.00",,"3,300.00",,"584,274.80"
,,,,,,Invoice,,09/01/2018,,19481,,PORTER HOURS (PREVIOUS MONTH) - AUGUST,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"587,424.80"
,,,,,,Invoice,,10/01/2018,,19650,,OCTOBER  2018 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,300.00",,"3,300.00",,"590,724.80"
,,,,,,Invoice,,10/01/2018,,19650,,PORTER HOURS (PREVIOUS MONTH) - SEPTEMBER,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"593,874.80"
,,,,,,Invoice,,11/01/2018,,19836,,NOVEMBER  2018 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,300.00",,"3,300.00",,"597,174.80"
,,,,,,Invoice,,11/01/2018,,19836,,PORTER HOURS (PREVIOUS MONTH) - OCTOBER,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,150.00",,"3,150.00",,"600,324.80"
,,,,,,Invoice,,12/01/2018,,19994,,DECEMBER  2018 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,300.00",,"3,300.00",,"603,624.80"
,,,,,,Invoice,,12/01/2018,,19994,,PORTER HOURS (PREVIOUS MONTH) - NOVEMBER,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"2,494.00",,"2,494.00",,"606,118.80"
,,,,,,Invoice,,01/01/2019,,20184,,JANUARY 2019 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,300.00",,"3,300.00",,"609,418.80"
,,,,,,Invoice,,01/01/2019,,20184,,PORTER HOURS (PREVIOUS MONTH) - DECEMBER (porter decrease hours as of 12/3),,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"2,494.00",,"2,494.00",,"611,912.80"
,,,,,,Invoice,,02/01/2019,,20397,,FEBRUARY  2019 CLEANING,,GOLD'S Gym E Northport,,SFM Sales Income,,1.00,,"3,300.00",,"3,300.00",,"615,212.80"
